date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:01:32	1529/1529	---M--	200	added ('OK')	image/png	etag:%226138a2fa-5f9%22	https://en.t-firefly.com/themes/t-firefly/public/assets/images/flash-2.png	D:/1/download/en.t-firefly.com/themes/t-firefly/public/assets/images/flash-2.png	(from https://en.t-firefly.com/doc/download/127.html)
17:01:33	932/932	---M--	200	added ('OK')	image/png	etag:%226138a2f9-3a4%22	https://en.t-firefly.com/themes/t-firefly/public/assets/images/down.png	D:/1/download/en.t-firefly.com/themes/t-firefly/public/assets/images/down.png	(from https://en.t-firefly.com/doc/download/127.html)
17:01:33	891/891	---M--	200	added ('OK')	image/png	etag:%226138a2f9-37b%22	https://en.t-firefly.com/themes/t-firefly/public/assets/images/down-2.png	D:/1/download/en.t-firefly.com/themes/t-firefly/public/assets/images/down-2.png	(from https://en.t-firefly.com/doc/download/127.html)
17:01:33	797/797	---M--	200	added ('OK')	image/png	etag:%226138a2fc-31d%22	https://en.t-firefly.com/themes/t-firefly/public/assets/images/tech.png	D:/1/download/en.t-firefly.com/themes/t-firefly/public/assets/images/tech.png	(from https://en.t-firefly.com/doc/download/127.html)
17:01:33	759/759	---M--	200	added ('OK')	image/png	etag:%226138a2fc-2f7%22	https://en.t-firefly.com/themes/t-firefly/public/assets/images/tech-2.png	D:/1/download/en.t-firefly.com/themes/t-firefly/public/assets/images/tech-2.png	(from https://en.t-firefly.com/doc/download/127.html)
17:01:34	550/550	---M--	200	added ('OK')	image/png	etag:%226138a2fc-226%22	https://en.t-firefly.com/themes/t-firefly/public/assets/images/sd.png	D:/1/download/en.t-firefly.com/themes/t-firefly/public/assets/images/sd.png	(from https://en.t-firefly.com/doc/download/127.html)
17:01:34	523/523	---M--	200	added ('OK')	image/png	etag:%226138a2fc-20b%22	https://en.t-firefly.com/themes/t-firefly/public/assets/images/sd-2.png	D:/1/download/en.t-firefly.com/themes/t-firefly/public/assets/images/sd-2.png	(from https://en.t-firefly.com/doc/download/127.html)
17:01:34	38182/38182	---MCZ	200	added ('OK')	text/css	etag:W/%2262df5e64-9526%22	https://en.t-firefly.com/themes/t-firefly/public/assets/css/nav.css?v=1.4.3	D:/1/download/en.t-firefly.com/themes/t-firefly/public/assets/css/nav62b4.css	(from https://en.t-firefly.com/doc/download/127.html)
17:01:35	20244/20244	---M--	200	added ('OK')	image/png	etag:%226138a2fa-4f14%22	https://en.t-firefly.com/themes/t-firefly/public/assets/images/nav_logo.png	D:/1/download/en.t-firefly.com/themes/t-firefly/public/assets/images/nav_logo.png	(from https://en.t-firefly.com/doc/download/127.html)
17:01:36	273610/273610	---MCZ	200	added ('OK')	text/html	date:Thu,%2029%20Sep%202022%2009:01:06%20GMT	https://en.t-firefly.com/doc/download/61.html	D:/1/download/en.t-firefly.com/doc/download/61.html	(from https://en.t-firefly.com/doc/download/127.html)
